ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,C_TYP_REG_SERVICE,L_TYP_REG_SERVICE,TONNAGE_DMA
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07C,Encombrants,02A,Valorisation matière,"8476,64"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07C,Encombrants,02B,Incinération avec récupération d'énergie,"16935,25"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07C,Encombrants,02D,Stockage,"1336,12"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07C,Encombrants,02Z,Non précisé,"846,16"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"5430,89"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"79,21"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"261,90"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"10,34"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,02A,Valorisation matière,"16691,55"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07B,Déblais et gravats,02F,Stockage pour inertes,"14801,82"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07Z,Autres,02A,Valorisation matière,"92,81"
2017,84,Auvergne-Rhône-Alpes,73,Savoie,07Z,Autres,02B,Incinération avec récupération d'énergie,"14,37"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"225440,39"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02A,Valorisation matière,"120957,72"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02E,Valorisation organique,"2815,00"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"3771,90"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07F,Déchets verts et biodéchets,02A,Valorisation matière,"3610,40"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07F,Déchets verts et biodéchets,02E,Valorisation organique,"55193,60"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02A,Valorisation matière,"19932,17"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02B,Incinération avec récupération d'énergie,"24292,59"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07C,Encombrants,02D,Stockage,"5326,70"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"8307,85"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"244,05"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"22,69"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"0,30"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,02A,Valorisation matière,"36277,81"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07B,Déblais et gravats,02F,Stockage pour inertes,"7463,53"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,02A,Valorisation matière,"51,47"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,02E,Valorisation organique,"5,75"
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,07Z,Autres,02B,Incinération avec récupération d'énergie,"224,12"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"87167,23"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07A,Ordures ménagères résiduelles,02D,Stockage,"29009,86"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02A,Valorisation matière,"71069,20"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02E,Valorisation organique,"812,16"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"3826,47"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07E,Matériaux recyclables,02Z,Non précisé,"36,02"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07F,Déchets verts et biodéchets,02E,Valorisation organique,"40034,55"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07F,Déchets verts et biodéchets,02F,Stockage pour inertes,"814,00"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02A,Valorisation matière,"1561,59"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02B,Incinération avec récupération d'énergie,"13516,47"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02D,Stockage,"10304,81"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07C,Encombrants,02Z,Non précisé,"376,74"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"4948,87"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"466,12"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"80,00"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"55,12"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"103,71"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02A,Valorisation matière,"3053,64"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02D,Stockage,"3173,00"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02F,Stockage pour inertes,"27141,08"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07B,Déblais et gravats,02Z,Non précisé,"4,34"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,02A,Valorisation matière,"41,42"
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,07Z,Autres,02Z,Non précisé,"0,94"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"92602,45"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07A,Ordures ménagères résiduelles,02Z,Non précisé,"1602,68"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02A,Valorisation matière,"70664,19"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"4224,37"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07E,Matériaux recyclables,02Z,Non précisé,"316,60"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,02E,Valorisation organique,"35749,67"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07F,Déchets verts et biodéchets,02Z,Non précisé,"40,93"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02A,Valorisation matière,"14908,81"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02B,Incinération avec récupération d'énergie,"12057,38"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02D,Stockage,"4300,62"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07C,Encombrants,02Z,Non précisé,"13,84"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"4577,24"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"174,60"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"49,05"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"32,73"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"42,90"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,02A,Valorisation matière,"2466,45"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07B,Déblais et gravats,02F,Stockage pour inertes,"26918,84"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02A,Valorisation matière,"85,20"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02B,Incinération avec récupération d'énergie,"3,16"
2017,27,Bourgogne-Franche-Comté,25,Doubs,07Z,Autres,02Z,Non précisé,"5,10"
2017,27,Bourgogne-Franche-Comté,39,Jura,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"49895,47"
2017,27,Bourgogne-Franche-Comté,39,Jura,07E,Matériaux recyclables,02A,Valorisation matière,"38415,15"
2017,27,Bourgogne-Franche-Comté,39,Jura,07E,Matériaux recyclables,02E,Valorisation organique,"2834,12"
2017,27,Bourgogne-Franche-Comté,39,Jura,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"66,22"
2017,27,Bourgogne-Franche-Comté,39,Jura,07F,Déchets verts et biodéchets,02E,Valorisation organique,"18200,89"
2017,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,02A,Valorisation matière,"8281,79"
2017,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,02B,Incinération avec récupération d'énergie,"54,34"
2017,27,Bourgogne-Franche-Comté,39,Jura,07C,Encombrants,02D,Stockage,"6234,27"
2017,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1950,31"
2017,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"228,76"
2017,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"7,30"
2017,27,Bourgogne-Franche-Comté,39,Jura,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"145,14"
2017,27,Bourgogne-Franche-Comté,39,Jura,07B,Déblais et gravats,02A,Valorisation matière,"1109,37"
2017,27,Bourgogne-Franche-Comté,39,Jura,07B,Déblais et gravats,02D,Stockage,"3160,00"
2017,27,Bourgogne-Franche-Comté,39,Jura,07B,Déblais et gravats,02F,Stockage pour inertes,"7977,22"
2017,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02A,Valorisation matière,"11,54"
2017,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02B,Incinération avec récupération d'énergie,"10,25"
2017,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02C,Incinération sans récupération d'énergie,"8,20"
2017,27,Bourgogne-Franche-Comté,39,Jura,07Z,Autres,02Z,Non précisé,"1522,56"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"36208,15"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07A,Ordures ménagères résiduelles,02D,Stockage,"4048,49"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02A,Valorisation matière,"25551,37"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02E,Valorisation organique,"614,58"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07E,Matériaux recyclables,02Z,Non précisé,"2077,87"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07F,Déchets verts et biodéchets,02E,Valorisation organique,"18261,21"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02A,Valorisation matière,"941,49"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02B,Incinération avec récupération d'énergie,"3792,37"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02D,Stockage,"10485,32"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07C,Encombrants,02Z,Non précisé,"519,25"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2892,60"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"13,34"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"63,95"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02A,Valorisation matière,"3938,54"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02D,Stockage,"61,06"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02F,Stockage pour inertes,"929,74"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07B,Déblais et gravats,02Z,Non précisé,"519,39"
2017,27,Bourgogne-Franche-Comté,58,Nièvre,07Z,Autres,02A,Valorisation matière,"6,78"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"32503,11"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,02A,Valorisation matière,"39333,66"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"34,74"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07E,Matériaux recyclables,02Z,Non précisé,"1996,46"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07F,Déchets verts et biodéchets,02E,Valorisation organique,"17637,21"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07F,Déchets verts et biodéchets,02Z,Non précisé,"12,17"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02A,Valorisation matière,"5556,87"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02B,Incinération avec récupération d'énergie,"671,72"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02D,Stockage,"14941,95"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07C,Encombrants,02Z,Non précisé,"236,45"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"3215,64"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"734,77"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"8,11"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"0,23"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"1,31"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,02A,Valorisation matière,"890,05"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07B,Déblais et gravats,02F,Stockage pour inertes,"11918,93"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,02A,Valorisation matière,"218,23"
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,07Z,Autres,02B,Incinération avec récupération d'énergie,"0,18"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"5313,00"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"20011,36"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"6861,16"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07A,Ordures ménagères résiduelles,02D,Stockage,"80022,59"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02A,Valorisation matière,"73409,88"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02E,Valorisation organique,"2921,13"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"2262,57"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02D,Stockage,"1176,78"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07E,Matériaux recyclables,02Z,Non précisé,"442,80"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,02A,Valorisation matière,"212,74"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,02E,Valorisation organique,"49534,56"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07F,Déchets verts et biodéchets,02D,Stockage,"894,00"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02A,Valorisation matière,"5560,66"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02B,Incinération avec récupération d'énergie,"2571,66"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02D,Stockage,"18676,29"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02F,Stockage pour inertes,"4932,00"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07C,Encombrants,02Z,Non précisé,"457,61"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"5556,26"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"623,31"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"8,27"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"278,28"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"180,19"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02A,Valorisation matière,"12682,35"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02D,Stockage,"6014,61"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02F,Stockage pour inertes,"6913,76"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07B,Déblais et gravats,02Z,Non précisé,"1428,36"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,02A,Valorisation matière,"68,58"
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,07Z,Autres,02Z,Non précisé,"4,56"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"1568,32"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07A,Ordures ménagères résiduelles,02D,Stockage,"66297,90"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02A,Valorisation matière,"43793,01"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02E,Valorisation organique,"2248,72"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"489,00"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02D,Stockage,"792,32"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07E,Matériaux recyclables,02Z,Non précisé,"596,28"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07F,Déchets verts et biodéchets,02A,Valorisation matière,"2122,30"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"27801,74"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02A,Valorisation matière,"1387,70"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02B,Incinération avec récupération d'énergie,"2110,56"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02D,Stockage,"21673,20"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07C,Encombrants,02Z,Non précisé,"674,82"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"3816,00"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"39,00"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"494,69"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02A,Valorisation matière,"5742,02"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02D,Stockage,"11805,15"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02F,Stockage pour inertes,"7877,12"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07B,Déblais et gravats,02Z,Non précisé,"97,83"
2017,27,Bourgogne-Franche-Comté,89,Yonne,07Z,Autres,02A,Valorisation matière,"5,37"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"31672,30"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07E,Matériaux recyclables,02A,Valorisation matière,"17507,62"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07F,Déchets verts et biodéchets,02E,Valorisation organique,"17956,43"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,02A,Valorisation matière,"351,58"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,02B,Incinération avec récupération d'énergie,"3856,01"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07C,Encombrants,02Z,Non précisé,"2154,73"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1278,06"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"0,22"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"10,41"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"0,58"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07B,Déblais et gravats,02A,Valorisation matière,"1881,02"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07B,Déblais et gravats,02F,Stockage pour inertes,"3552,07"
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,07Z,Autres,02A,Valorisation matière,"9,77"
2017,53,Bretagne,22,Cotes-d'Armor,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"1005,07"
2017,53,Bretagne,22,Cotes-d'Armor,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"51201,70"
2017,53,Bretagne,22,Cotes-d'Armor,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"78927,21"
2017,53,Bretagne,22,Cotes-d'Armor,07E,Matériaux recyclables,02A,Valorisation matière,"102800,38"
2017,53,Bretagne,22,Cotes-d'Armor,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"825,78"
2017,53,Bretagne,22,Cotes-d'Armor,07E,Matériaux recyclables,02Z,Non précisé,"2640,00"
2017,53,Bretagne,22,Cotes-d'Armor,07F,Déchets verts et biodéchets,02A,Valorisation matière,"29701,00"
2017,53,Bretagne,22,Cotes-d'Armor,07F,Déchets verts et biodéchets,02E,Valorisation organique,"112949,00"
2017,53,Bretagne,22,Cotes-d'Armor,07F,Déchets verts et biodéchets,02B,Incinération avec récupération d'énergie,"1,71"
2017,53,Bretagne,22,Cotes-d'Armor,07F,Déchets verts et biodéchets,02Z,Non précisé,"2561,00"
2017,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,02A,Valorisation matière,"4896,15"
2017,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,02E,Valorisation organique,"385,16"
2017,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,02B,Incinération avec récupération d'énergie,"25685,53"
2017,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,02D,Stockage,"15116,52"
2017,53,Bretagne,22,Cotes-d'Armor,07C,Encombrants,02Z,Non précisé,"246,92"
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"5770,22"
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"305,52"
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"47,89"
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"432,12"
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"7,92"
2017,53,Bretagne,22,Cotes-d'Armor,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"472,73"
2017,53,Bretagne,22,Cotes-d'Armor,07B,Déblais et gravats,02A,Valorisation matière,"14059,24"
2017,53,Bretagne,22,Cotes-d'Armor,07B,Déblais et gravats,02D,Stockage,"19914,86"
2017,53,Bretagne,22,Cotes-d'Armor,07B,Déblais et gravats,02F,Stockage pour inertes,"32487,18"
2017,53,Bretagne,22,Cotes-d'Armor,07B,Déblais et gravats,02Z,Non précisé,"592,00"
2017,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,02A,Valorisation matière,"87,69"
2017,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,02E,Valorisation organique,"532,04"
2017,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,02B,Incinération avec récupération d'énergie,"252,66"
2017,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,02C,Incinération sans récupération d'énergie,"3,37"
2017,53,Bretagne,22,Cotes-d'Armor,07Z,Autres,02Z,Non précisé,"75,00"
2017,53,Bretagne,29,Finistère,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"10553,00"
2017,53,Bretagne,29,Finistère,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"199534,20"
2017,53,Bretagne,29,Finistère,07E,Matériaux recyclables,02A,Valorisation matière,"131227,21"
2017,53,Bretagne,29,Finistère,07E,Matériaux recyclables,02E,Valorisation organique,"89,00"
